Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1.35E7 ; 2.18237E-4
1.4E7 ; 3.499418E-4
1.45E7 ; 5.5E-4
1.5E7 ; 8.097626E-4
1.6E7 ; 0.001526642
1.7E7 ; 0.00251574
1.8E7 ; 0.003732407
1.9E7 ; 0.004968329
2.0E7 ; 0.006107813
2.1E7 ; 0.007364052
2.2E7 ; 0.008754779
2.3E7 ; 0.01031597
2.4E7 ; 0.01111169
2.5E7 ; 0.01133994
2.6E7 ; 0.01025123
2.7E7 ; 0.008109116
2.8E7 ; 0.007055702
2.9E7 ; 0.005903227
3.0E7 ; 0.005075756
3.2E7 ; 0.003959211
3.4E7 ; 0.002905176
3.6E7 ; 0.002465519
3.8E7 ; 0.001976991
4.0E7 ; 0.001667382
4.2E7 ; 0.001356873
4.4E7 ; 0.00111723
4.6E7 ; 9.77891E-4
4.8E7 ; 8.55844E-4
5.0E7 ; 6.949115E-4
5.2E7 ; 6.028609E-4
5.4E7 ; 5.383946E-4
5.6E7 ; 4.915406E-4
5.8E7 ; 4.086814E-4
6.0E7 ; 3.419733E-4
